store_id,cat_id,d,demand,date,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_event,wm_yr_wk,avg_category_price,price_change_pct,rolling_price_28,price_momentum,snap_active,lag_7,lag_14,lag_28,lag_56,lag_84,rolling_mean_7,rolling_mean_28,rolling_mean_56,rolling_std_7,rolling_std_28,rolling_std_56,demand_momentum,quarter,is_weekend,month_sin,month_cos,weekday_sin,weekday_cos,target_28
0,0,d_102,2044,2011-05-10,5,4,5,2011,19,2,3,1,1,0,0,0,11115,3.1219140625,0.0,3.1329915979916767,0.9964642307056369,1,2044.0,1411.0,1653.0,1656.0,1779.0,2119.714285714286,1979.5357142857142,2076.714285714286,302.71588125155483,452.98814326261044,502.4479245485217,1.0325653557127061,2,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1963.0
0,0,d_103,1797,2011-05-11,6,5,5,2011,19,2,3,1,0,1,1,0,11115,3.1219140625,0.0,3.132386093946475,0.9966568516356548,1,1924.0,1294.0,1550.0,1805.0,1670.0,2119.714285714286,1993.5,2083.6428571428573,302.71588125155483,448.5541793940296,499.2056755421623,0.9651366937721912,2,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1809.0
0,0,d_104,1630,2011-05-12,4,6,5,2011,19,2,3,1,0,1,1,0,11115,3.1219140625,0.0,3.131780589901274,0.9968495470490207,1,1648.0,1374.0,1631.0,1657.0,1433.0,2101.5714285714284,2002.3214285714287,2083.5,319.72845621603096,441.88837651785633,499.28800214997074,0.8230446798707705,2,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2039.0
0,0,d_105,2078,2011-05-13,0,7,5,2011,19,2,3,1,0,1,0,0,11115,3.1219140625,0.0,3.131175085856072,0.9970423169889461,1,2322.0,1808.0,2141.0,2005.0,2250.0,2099.0,2002.2857142857142,2083.0178571428573,324.02777658713256,441.9195382723848,499.7201941112621,1.159674656955071,2,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,2447.0
0,0,d_106,2608,2011-05-14,2,1,5,2011,19,2,3,1,0,0,1,0,11116,3.108688311688312,-0.00423642372817179,3.1302469414867593,0.9931128022161064,1,2605.0,2278.0,2465.0,2826.0,3148.0,2064.1428571428573,2000.0357142857142,2084.3214285714284,308.80707492512255,441.3471365870004,499.60817764407267,1.3024767408355324,2,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2435.0
0,0,d_107,2704,2011-05-15,3,2,5,2011,19,2,3,1,0,1,1,0,11116,3.108688311688312,0.0,3.1293187971174468,0.9934073557963674,1,2096.0,2550.0,2980.0,2795.0,2864.0,2064.5714285714284,2005.142857142857,2080.4285714285716,309.6836327301672,447.7083801435853,494.54775877996434,1.045312054195128,2,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2586.0
0,0,d_108,1651,2011-05-16,1,3,5,2011,19,2,3,1,0,0,0,0,11116,3.108688311688312,0.0,3.128390652748134,0.9937020841554699,0,2199.0,1962.0,1833.0,1935.0,2105.0,2151.4285714285716,1995.2857142857142,2078.8035714285716,393.80530601760506,428.0571835408814,492.30151218141106,1.102097801409416,2,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2215.0
0,0,d_109,1550,2011-05-17,5,4,5,2011,19,2,3,1,0,0,0,0,11116,3.108688311688312,0.0,3.127462508378822,0.9939969874490223,0,2044.0,2044.0,1628.0,1595.0,1621.0,2073.1428571428573,1988.7857142857142,2073.7321428571427,435.07870114552486,431.97662463703244,495.263731068295,1.0277628123984959,2,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2035.0
0,0,d_110,1535,2011-05-18,6,5,5,2011,19,2,3,1,0,0,0,0,11116,3.108688311688312,0.0,3.126534364009509,0.9942920658328185,0,1797.0,1924.0,1520.0,1473.0,1608.0,2002.5714285714287,1986.0,2072.9285714285716,478.4920261066217,434.6327525965214,496.0904190730799,0.9048338364023998,2,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1973.0
0,0,d_111,1516,2011-05-19,4,6,5,2011,19,2,3,1,0,0,0,0,11116,3.108688311688312,0.0,3.125606219640197,0.9945873194628361,0,1630.0,1648.0,1759.0,1431.0,1639.0,1965.142857142857,1986.5357142857142,2074.035714285714,506.6696585124709,434.0459509846129,494.7946852174957,0.8205238835917755,2,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1743.0
0,0,d_112,1847,2011-05-20,0,7,5,2011,19,2,3,1,0,0,0,0,11116,3.108688311688312,0.0,3.1246780752708845,0.9948827484952394,0,2078.0,2322.0,2274.0,1869.0,1875.0,1948.857142857143,1977.857142857143,2075.5535714285716,520.8705624789559,441.1353797650134,492.9130079857485,1.050631996579673,2,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,1996.0
0,0,d_113,2332,2011-05-21,2,1,5,2011,19,2,3,1,0,0,0,0,11117,3.1168911917098447,0.002638694908939865,3.1240773313628054,0.9976997561549394,0,2608.0,2605.0,2909.0,2648.0,2574.0,1915.857142857143,1962.607142857143,2075.160714285714,518.6377761570633,437.88729644913616,493.0893622416167,1.328844648386664,2,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2539.0
0,0,d_114,2525,2011-05-22,3,2,5,2011,19,2,3,1,0,0,0,0,11117,3.1168911917098447,0.0,3.123476587454726,0.9978916455556828,0,2704.0,2096.0,2051.0,2801.0,2733.0,1876.4285714285713,1942.0,2069.5178571428573,464.96267131274857,403.9629612651057,488.1985434811773,1.392378990014223,2,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2200.0
0,0,d_115,1648,2011-05-23,1,3,5,2011,19,2,3,1,0,0,0,0,11117,3.1168911917098447,0.0,3.122875843546647,0.998083608783497,0,1651.0,2199.0,1518.0,1903.0,1732.0,1850.857142857143,1958.9285714285713,2064.589285714286,413.9917183436696,418.3746264322531,482.03390211914336,0.8428076568167983,2,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2062.0
0,0,d_116,1556,2011-05-24,5,4,5,2011,19,2,3,1,0,0,0,0,11117,3.1168911917098447,0.0,3.1222750996385678,0.9982756458809967,0,1550.0,2044.0,1411.0,1471.0,1896.0,1850.4285714285713,1963.5714285714287,2060.035714285714,414.2345781248677,413.99869641693306,484.7847118908732,0.7893779552182141,2,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2144.0
0,0,d_117,1512,2011-05-25,6,5,5,2011,19,2,3,1,0,0,0,0,11117,3.1168911917098447,0.0,3.1216743557304882,0.9984677568908291,0,1535.0,1797.0,1294.0,1612.0,1965.0,1851.2857142857142,1968.75,2061.5535714285716,413.5148986778745,407.68957190126457,483.0368297512147,0.7796825392865104,2,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1735.0
0,0,d_118,1487,2011-05-26,4,6,5,2011,19,2,3,1,0,0,0,0,11117,3.1168911917098447,0.0,3.121073611822409,0.9986599418556737,0,1516.0,1630.0,1374.0,1849.0,1984.0,1848.0,1976.5357142857142,2059.7678571428573,416.52731002900805,396.2475360028869,484.9101881631439,0.7669985360122155,2,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1806.0
0,0,d_119,1786,2011-05-27,0,7,5,2011,19,2,3,1,0,0,0,0,11117,3.1168911917098447,0.0,3.12047286791433,0.9988522008182436,0,1847.0,2078.0,1808.0,2528.0,2369.0,1843.857142857143,1980.5714285714287,2053.3035714285716,420.5050251667364,390.41605808764797,490.15551964816075,0.9325591455187597,2,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,2092.0
0,0,d_120,2140,2011-05-28,2,1,5,2011,19,2,3,1,0,0,0,0,11118,3.147419768934532,0.00979455981841304,3.120937934456307,1.0084852166349916,0,2332.0,2608.0,2278.0,3013.0,3223.0,1835.142857142857,1979.7857142857142,2040.0535714285713,421.060735354348,390.7981725139089,487.1095982571948,1.1779052561066972,2,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2299.0
0,0,d_121,2270,2011-05-29,3,2,5,2011,19,2,3,1,0,0,0,0,11118,3.147419768934532,0.0,3.1214030009982845,1.0083349596088447,0,2525.0,2704.0,2550.0,3136.0,3464.0,1807.7142857142858,1974.857142857143,2024.4642857142858,388.2776988555652,387.75629175932283,469.04006280858414,1.2785734947229446,2,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2491.0
0,0,d_122,2013,2011-05-30,1,3,5,2011,14,1,3,1,0,0,0,1,11118,3.147419768934532,0.0,3.1218680675402624,1.0081847473504548,0,1648.0,1651.0,1962.0,2615.0,2262.0,1771.2857142857142,1964.857142857143,2009.0,314.76907635371845,375.8005493743352,445.40698447395476,0.8387378212977196,2,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1927.0
0,0,d_123,1505,2011-05-31,5,4,5,2011,17,4,3,1,0,0,0,1,11118,3.147419768934532,0.0,3.12233313408224,1.0080345798398178,0,1556.0,1550.0,2044.0,2047.0,2165.0,1823.4285714285713,1966.6785714285713,1998.25,321.11049870870596,375.90976592315525,437.713366153115,0.7911816510404945,2,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1473.0
0,0,d_124,1701,2011-06-01,6,5,6,2011,19,2,3,1,1,1,0,0,11118,3.147419768934532,0.0,3.122798200624217,1.0078844570569412,1,1512.0,1535.0,1924.0,1897.0,2100.0,1816.142857142857,1947.4285714285713,1988.5714285714287,328.67888512012905,385.4825190417481,442.58101907058597,0.7764084503055414,2,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1497.0
0,0,d_125,1748,2011-06-02,4,6,6,2011,19,2,3,1,1,0,1,0,11118,3.147419768934532,0.0,3.1232632671661946,1.0077343789818445,1,1487.0,1516.0,1648.0,2150.0,2003.0,1843.142857142857,1939.4642857142858,1985.0714285714287,306.54821729021836,388.27801056982696,444.09077111218255,0.7667065643777223,2,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1752.0
0,0,d_126,2265,2011-06-03,0,7,6,2011,19,2,3,1,1,1,1,0,11118,3.147419768934532,0.0,3.123728333708172,1.0075843455945592,1,1786.0,1847.0,2322.0,2342.0,2480.0,1880.4285714285713,1943.0357142857142,1977.892857142857,269.6645182091142,385.95072436803486,444.6250587372947,0.9191802219329649,2,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,2663.0
0,0,d_127,2842,2011-06-04,2,1,6,2011,19,2,3,1,1,0,0,0,11119,3.1541997439180536,0.0021541375098552695,3.124881393758817,1.0093822281440163,1,2140.0,2332.0,2605.0,2825.0,2895.0,1948.857142857143,1941.0,1976.517857142857,300.69775998025654,384.0233403400438,443.59645834603185,1.102524471353671,2,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3108.0
0,0,d_128,2832,2011-06-05,3,2,6,2011,19,2,3,1,1,1,1,0,11119,3.1541997439180536,0.0,3.1260344538094613,1.00900991032721,1,2270.0,2525.0,2096.0,2978.0,3081.0,2049.1428571428573,1949.4642857142858,1976.8214285714287,453.37307248792763,401.4185478139989,444.1930827975541,1.1644224597855852,2,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2942.0
0,0,d_129,2187,2011-06-06,1,3,6,2011,19,2,3,1,1,1,1,0,11119,3.1541997439180536,0.0,3.1271875138601066,1.0086378670732807,1,2013.0,1648.0,2199.0,2007.0,2079.0,2129.4285714285716,1975.75,1974.2142857142858,540.4087518236726,434.1336733038518,438.60322571817636,1.0188535993830932,2,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2038.0
0,0,d_130,1963,2011-06-07,5,4,6,2011,19,2,3,1,1,1,0,0,11119,3.1541997439180536,0.0,3.1283405739107515,1.0082660980786293,1,1505.0,1556.0,2044.0,1653.0,1656.0,2154.285714285714,1975.3214285714287,1977.4285714285713,538.1578808880395,433.9109870802927,439.5064941972512,0.7619013176637935,2,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2364.0
0,0,d_131,1809,2011-06-08,6,5,6,2011,19,2,3,1,1,0,1,0,11119,3.1541997439180536,0.0,3.1294936339613963,1.007894603040104,1,1701.0,1512.0,1797.0,1550.0,1805.0,2219.714285714286,1972.4285714285713,1982.9642857142858,469.5273205702786,433.7061156001769,437.2926194951557,0.8623886430045107,2,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2441.0
0,0,d_132,2039,2011-06-09,4,6,6,2011,19,2,3,1,1,1,1,0,11119,3.1541997439180536,0.0,3.1306466940120403,1.0075233816549989,1,1748.0,1487.0,1630.0,1631.0,1657.0,2235.1428571428573,1972.857142857143,1987.5892857142858,451.0526312865014,433.53223762276355,433.98729670498267,0.8860246193915877,2,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2403.0
0,0,d_133,2447,2011-06-10,0,7,6,2011,19,2,3,1,1,0,0,0,11119,3.1541997439180536,0.0,3.1317997540626856,1.0071524336210544,1,2265.0,1786.0,2078.0,2141.0,2005.0,2276.714285714286,1987.4642857142858,1994.875,410.23518225757414,428.4124425124347,431.30854016374616,1.1396431196982872,2,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,2385.0
0,0,d_134,2435,2011-06-11,2,1,6,2011,19,2,3,1,0,1,1,0,11120,3.1651150895140665,0.0034605752590843863,3.1338149961278914,1.00998785615132,1,2842.0,2140.0,2608.0,2465.0,2826.0,2302.714285714286,2000.642857142857,2000.3392857142858,415.1075018537226,436.89215673179115,435.1150433782151,1.420543396055282,2,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2762.0
0,0,d_135,2586,2011-06-12,3,2,6,2011,16,4,3,1,0,1,1,1,11120,3.1651150895140665,0.0,3.1358302381930967,1.0093387872099364,1,2832.0,2270.0,2704.0,2980.0,2795.0,2244.5714285714284,1994.4642857142858,1999.8035714285713,350.4501187248852,429.1392316704795,434.55065274970514,1.4199301631344248,2,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3066.0
0,0,d_136,2215,2011-06-13,1,3,6,2011,19,2,3,1,0,1,0,0,11120,3.1651150895140665,0.0,3.137845480258302,1.0086905519813931,1,2187.0,2013.0,1651.0,1833.0,1935.0,2209.4285714285716,1990.25,1992.767857142857,288.60229679315836,422.4404078070035,421.38201157064674,1.098856926969548,2,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2026.0
0,0,d_137,2035,2011-06-14,5,4,6,2011,19,2,3,1,0,0,1,0,11120,3.1651150895140665,0.0,3.1398607223235078,1.008043148860396,1,1963.0,1505.0,1550.0,1628.0,1595.0,2213.4285714285716,2010.392857142857,1999.5892857142858,288.43361867326234,419.09826826844306,421.84033070628703,0.9764260711776317,2,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1602.0
0,0,d_138,1973,2011-06-15,6,5,6,2011,19,2,3,1,0,1,1,0,11120,3.1651150895140665,0.0,3.141875964388713,1.00739657624577,1,1809.0,1701.0,1535.0,1520.0,1473.0,2223.714285714286,2027.7142857142858,2006.857142857143,279.1491323562346,409.27278389872333,418.81709735749934,0.8921375224570266,2,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1768.0
0,0,d_139,1743,2011-06-16,4,6,6,2011,19,2,3,1,0,0,0,0,11120,3.1651150895140665,0.0,3.143891206453919,1.0067508325404448,0,2039.0,1748.0,1516.0,1759.0,1431.0,2247.1428571428573,2043.357142857143,2014.9464285714287,243.0956112118782,397.9572110151307,413.5847464939532,0.9978676542814644,2,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1639.0
0,0,d_140,1996,2011-06-17,0,7,6,2011,19,2,3,1,0,0,0,0,11120,3.1651150895140665,0.0,3.145906448519124,1.0061059161514432,0,2447.0,2265.0,1847.0,2274.0,1869.0,2204.8571428571427,2051.464285714286,2014.6607142857142,303.5602238828567,389.0280844991786,413.7702602251076,1.1928065313382674,2,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1973.0
0,0,d_141,2539,2011-06-18,2,1,6,2011,19,2,3,1,0,0,0,0,11121,3.1657544757033245,0.00020201040757616973,3.147651565804605,1.0057512432746323,0,2435.0,2842.0,2332.0,2909.0,2648.0,2140.4285714285716,2056.785714285714,2009.6964285714287,291.2111817581068,387.1421747782887,412.26716490613256,1.1838860907597013,2,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2541.0
0,0,d_142,2200,2011-06-19,3,2,6,2011,7,0,3,1,0,0,0,1,11121,3.1657544757033245,0.0,3.1493966830900866,1.0051939448279308,0,2586.0,2832.0,2525.0,2051.0,2801.0,2155.285714285714,2064.1785714285716,2003.0892857142858,310.74250556031996,394.4988432195801,400.38623520004074,1.2527985875550918,2,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2445.0
0,0,d_143,2062,2011-06-20,1,3,6,2011,19,2,3,1,0,0,0,0,11121,3.1657544757033245,0.0,3.1511418003755685,1.004637263650279,0,2215.0,2187.0,1648.0,1518.0,1903.0,2100.1428571428573,2052.5714285714284,2005.75,249.85491027889972,385.1075298196713,401.2046519262617,1.079134186556658,2,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2015.0
0,0,d_144,2144,2011-06-21,5,4,6,2011,19,2,3,1,0,0,0,0,11121,3.1657544757033245,0.0,3.1528869176610494,1.0040811987167053,0,2035.0,1963.0,1556.0,1411.0,1471.0,2078.285714285714,2067.3571428571427,2015.4642857142858,244.77317002054298,376.85837936184686,395.7286473553089,0.9843485466682488,2,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1665.0
0,0,d_145,1735,2011-06-22,6,5,6,2011,19,2,3,1,0,0,0,0,11121,3.1657544757033245,0.0,3.1546320349465313,1.0035257490045053,0,1973.0,1809.0,1512.0,1294.0,1612.0,2093.8571428571427,2088.3571428571427,2028.5535714285713,245.02750088607817,363.45260165638285,387.4066184088923,0.9447617740114697,2,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1727.0
0,0,d_146,1806,2011-06-23,4,6,6,2011,19,2,3,1,0,0,0,0,11121,3.1657544757033245,0.0,3.156377152232013,1.002970913493237,0,1743.0,2039.0,1487.0,1374.0,1849.0,2059.8571428571427,2096.3214285714284,2036.4285714285713,278.7803368074533,352.6375805661004,376.5331257740744,0.8314564624549674,2,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1818.0
0,0,d_147,2092,2011-06-24,0,7,6,2011,19,2,3,1,0,0,0,0,11121,3.1657544757033245,0.0,3.158122269517494,1.0024166911647143,0,1996.0,2447.0,1786.0,1808.0,2528.0,2068.8571428571427,2107.714285714286,2044.142857142857,267.64057276593377,337.03048077814077,367.0199117001906,0.9469974239779734,2,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,2199.0
0,0,d_148,2299,2011-06-25,2,1,6,2011,19,2,3,1,0,0,0,0,11122,3.166206896551724,0.00014291090855955701,3.158793238360965,1.0023469906484306,0,2539.0,2435.0,2140.0,2278.0,3013.0,2082.5714285714284,2118.6428571428573,2049.214285714286,265.73787657693794,331.12157488526344,365.65720232259855,1.1984086842393136,2,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2526.0
0,0,d_149,2491,2011-06-26,3,2,6,2011,19,2,3,1,0,0,0,0,11122,3.166206896551724,0.0,3.1594642072044365,1.0021341243024409,0,2200.0,2586.0,2270.0,2550.0,3136.0,2048.285714285714,2124.3214285714284,2049.589285714286,205.74475634121444,332.86022576177476,365.90678280307793,1.035624820884022,2,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2526.0
