store_id,cat_id,d,demand,date,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,d_num,is_event,wm_yr_wk,avg_category_price,price_change_pct,rolling_price_28,price_momentum
CA_1,FOODS,d_50,2826,2011-03-19,Saturday,1,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,50,0,11108,3.126890410958904,0.0030032236594217387,3.119538851118332,1.0023566174974665
CA_1,FOODS,d_51,2795,2011-03-20,Sunday,2,3,2011,Purim End,Religious,No_Event,No_Event,0,0,0,51,1,11108,3.126890410958904,0.0,3.119670234408575,1.0023144037695695
CA_1,FOODS,d_52,1935,2011-03-21,Monday,3,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,52,0,11108,3.126890410958904,0.0,3.1198016176988177,1.0022721935971413
CA_1,FOODS,d_53,1595,2011-03-22,Tuesday,4,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,53,0,11108,3.126890410958904,0.0,3.11993300098906,1.0022299869797329
CA_1,FOODS,d_54,1473,2011-03-23,Wednesday,5,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,54,0,11108,3.126890410958904,0.0,3.1200643842793023,1.0021877839168947
CA_1,FOODS,d_55,1431,2011-03-24,Thursday,6,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,55,0,11108,3.126890410958904,0.0,3.1201957675695446,1.0021455844081777
CA_1,FOODS,d_56,1869,2011-03-25,Friday,7,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,56,0,11108,3.126890410958904,0.0,3.120327150859787,1.0021033884531334
CA_1,FOODS,d_57,2648,2011-03-26,Saturday,1,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,57,0,11109,3.122738419618529,-0.0013278339803095562,3.1202153799269174,1.0008086107477845
CA_1,FOODS,d_58,2801,2011-03-27,Sunday,2,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,58,0,11109,3.122738419618529,0.0,3.1201036089940475,1.0008444625418484
CA_1,FOODS,d_59,1903,2011-03-28,Monday,3,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,59,0,11109,3.122738419618529,0.0,3.119991838061178,1.0008803169046294
CA_1,FOODS,d_60,1471,2011-03-29,Tuesday,4,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,60,0,11109,3.122738419618529,0.0,3.119880067128308,1.0009161738364039
CA_1,FOODS,d_61,1612,2011-03-30,Wednesday,5,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,61,0,11109,3.122738419618529,0.0,3.1197682961954385,1.0009520333374478
CA_1,FOODS,d_62,1849,2011-03-31,Thursday,6,3,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,62,0,11109,3.122738419618529,0.0,3.119656525262569,1.0009878954080371
CA_1,FOODS,d_63,2528,2011-04-01,Friday,7,4,2011,No_Event,No_Event,No_Event,No_Event,1,1,0,63,0,11109,3.122738419618529,0.0,3.119544754329699,1.0010237600484484
CA_1,FOODS,d_64,3013,2011-04-02,Saturday,1,4,2011,No_Event,No_Event,No_Event,No_Event,1,0,1,64,0,11110,3.1356417112299466,0.0041320436993226295,3.120424015124926,1.004876803931536
CA_1,FOODS,d_65,3136,2011-04-03,Sunday,2,4,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,65,0,11110,3.1356417112299466,0.0,3.121303275920153,1.00459373346397
CA_1,FOODS,d_66,2615,2011-04-04,Monday,3,4,2011,No_Event,No_Event,No_Event,No_Event,1,0,0,66,0,11110,3.1356417112299466,0.0,3.1221825367153806,1.0043108224315178
CA_1,FOODS,d_67,2047,2011-04-05,Tuesday,4,4,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,67,0,11110,3.1356417112299466,0.0,3.123061797510608,1.0040280706995186
CA_1,FOODS,d_68,1897,2011-04-06,Wednesday,5,4,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,68,0,11110,3.1356417112299466,0.0,3.123941058305835,1.003745478133463
CA_1,FOODS,d_69,2150,2011-04-07,Thursday,6,4,2011,No_Event,No_Event,No_Event,No_Event,1,1,0,69,0,11110,3.1356417112299466,0.0,3.124820319101062,1.0034630445989923
CA_1,FOODS,d_70,2342,2011-04-08,Friday,7,4,2011,No_Event,No_Event,No_Event,No_Event,1,0,1,70,0,11110,3.1356417112299466,0.0,3.125699579896289,1.0031807699619
CA_1,FOODS,d_71,2825,2011-04-09,Saturday,1,4,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,71,0,11111,3.1388681757656456,0.001028964669063992,3.126461736967285,1.0039682042647977
CA_1,FOODS,d_72,2978,2011-04-10,Sunday,2,4,2011,No_Event,No_Event,No_Event,No_Event,1,0,0,72,0,11111,3.1388681757656456,0.0,3.1272238940382797,1.003723520324069
CA_1,FOODS,d_73,2007,2011-04-11,Monday,3,4,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,73,0,11111,3.1388681757656456,0.0,3.1279860511092754,1.0034789556214647
CA_1,FOODS,d_74,1653,2011-04-12,Tuesday,4,4,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,74,0,11111,3.1388681757656456,0.0,3.12874820818027,1.0032345100698472
CA_1,FOODS,d_75,1550,2011-04-13,Wednesday,5,4,2011,No_Event,No_Event,No_Event,No_Event,0,1,0,75,0,11111,3.1388681757656456,0.0,3.129510365251266,1.0029901835821617
CA_1,FOODS,d_76,1631,2011-04-14,Thursday,6,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,1,76,0,11111,3.1388681757656456,0.0,3.130272522322261,1.0027459760714403
CA_1,FOODS,d_77,2141,2011-04-15,Friday,7,4,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,77,0,11111,3.1388681757656456,0.0,3.1310346793932564,1.0025018874507985
CA_1,FOODS,d_78,2465,2011-04-16,Saturday,1,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,78,0,11112,3.134676354029062,-0.001335456445398897,3.1313127487886194,1.001074183740268
CA_1,FOODS,d_79,2980,2011-04-17,Sunday,2,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,79,0,11112,3.134676354029062,0.0,3.1315908181839816,1.000985293425681
CA_1,FOODS,d_80,1833,2011-04-18,Monday,3,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,80,0,11112,3.134676354029062,0.0,3.1318688875793446,1.0008964188957115
CA_1,FOODS,d_81,1628,2011-04-19,Tuesday,4,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,81,0,11112,3.134676354029062,0.0,3.132146956974707,1.0008075601461555
CA_1,FOODS,d_82,1520,2011-04-20,Wednesday,5,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,82,0,11112,3.134676354029062,0.0,3.1324250263700706,1.0007187171728098
CA_1,FOODS,d_83,1759,2011-04-21,Thursday,6,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,83,0,11112,3.134676354029062,0.0,3.1327030957654327,1.0006298899714743
CA_1,FOODS,d_84,2274,2011-04-22,Friday,7,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,84,0,11112,3.134676354029062,0.0,3.1329811651607957,1.0005410785379487
CA_1,FOODS,d_85,2909,2011-04-23,Saturday,1,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,85,0,11113,3.133712021136063,-0.00030763395773192315,3.1333730795007075,1.0001081714901978
CA_1,FOODS,d_86,2051,2011-04-24,Sunday,2,4,2011,OrthodoxEaster,Religious,Easter,Cultural,0,0,0,86,1,11113,3.133712021136063,0.0,3.1337649938406194,0.9999830961464372
CA_1,FOODS,d_87,1518,2011-04-25,Monday,3,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,87,0,11113,3.133712021136063,0.0,3.1341569081805316,0.9998580520830634
CA_1,FOODS,d_88,1411,2011-04-26,Tuesday,4,4,2011,Pesach End,Religious,No_Event,No_Event,0,0,0,88,1,11113,3.133712021136063,0.0,3.1345488225204434,0.9997330392883441
CA_1,FOODS,d_89,1294,2011-04-27,Wednesday,5,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,89,0,11113,3.133712021136063,0.0,3.1349407368603552,0.9996080577505517
CA_1,FOODS,d_90,1374,2011-04-28,Thursday,6,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,90,0,11113,3.133712021136063,0.0,3.1353326512002675,0.999483107457965
CA_1,FOODS,d_91,1808,2011-04-29,Friday,7,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,91,0,11113,3.133712021136063,0.0,3.1357245655401793,0.9993581883988687
CA_1,FOODS,d_92,2278,2011-04-30,Saturday,1,4,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,92,0,11114,3.134397905759162,0.00021887289529898268,3.1356801439162227,0.9995910813290225
CA_1,FOODS,d_93,2550,2011-05-01,Sunday,2,5,2011,No_Event,No_Event,No_Event,No_Event,1,1,0,93,0,11114,3.134397905759162,0.0,3.135635722292266,0.9996052422402565
CA_1,FOODS,d_94,1962,2011-05-02,Monday,3,5,2011,No_Event,No_Event,No_Event,No_Event,1,0,1,94,0,11114,3.134397905759162,0.0,3.1355913006683096,0.9996194035527229
CA_1,FOODS,d_95,2044,2011-05-03,Tuesday,4,5,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,95,0,11114,3.134397905759162,0.0,3.1355468790443526,0.9996335652664391
CA_1,FOODS,d_96,1924,2011-05-04,Wednesday,5,5,2011,No_Event,No_Event,No_Event,No_Event,1,0,0,96,0,11114,3.134397905759162,0.0,3.1355024574203965,0.9996477273814217
CA_1,FOODS,d_97,1648,2011-05-05,Thursday,6,5,2011,Cinco De Mayo,Cultural,No_Event,No_Event,1,1,1,97,1,11114,3.134397905759162,0.0,3.13545803579644,0.9996618898976881
CA_1,FOODS,d_98,2322,2011-05-06,Friday,7,5,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,98,0,11114,3.134397905759162,0.0,3.135413614172483,0.9996760528152555
CA_1,FOODS,d_99,2605,2011-05-07,Saturday,1,5,2011,No_Event,No_Event,No_Event,No_Event,1,1,0,99,0,11115,3.1219140625,-0.003982852092972666,3.134808110127281,0.9958868143840685
CA_1,FOODS,d_100,2096,2011-05-08,Sunday,2,5,2011,Mother's day,Cultural,No_Event,No_Event,1,0,1,100,1,11115,3.1219140625,0.0,3.1342026060820802,0.9960792121229708
CA_1,FOODS,d_101,2199,2011-05-09,Monday,3,5,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,101,0,11115,3.1219140625,0.0,3.133597102036878,0.9962716842157903
CA_1,FOODS,d_102,2044,2011-05-10,Tuesday,4,5,2011,No_Event,No_Event,No_Event,No_Event,1,0,0,102,0,11115,3.1219140625,0.0,3.1329915979916767,0.9964642307056369
CA_1,FOODS,d_103,1797,2011-05-11,Wednesday,5,5,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,103,0,11115,3.1219140625,0.0,3.132386093946475,0.9966568516356548
CA_1,FOODS,d_104,1630,2011-05-12,Thursday,6,5,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,104,0,11115,3.1219140625,0.0,3.131780589901274,0.9968495470490207
CA_1,FOODS,d_105,2078,2011-05-13,Friday,7,5,2011,No_Event,No_Event,No_Event,No_Event,0,1,0,105,0,11115,3.1219140625,0.0,3.131175085856072,0.9970423169889461
CA_1,FOODS,d_106,2608,2011-05-14,Saturday,1,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,1,106,0,11116,3.108688311688312,-0.00423642372817179,3.1302469414867593,0.9931128022161064
CA_1,FOODS,d_107,2704,2011-05-15,Sunday,2,5,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,107,0,11116,3.108688311688312,0.0,3.1293187971174468,0.9934073557963674
CA_1,FOODS,d_108,1651,2011-05-16,Monday,3,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,108,0,11116,3.108688311688312,0.0,3.128390652748134,0.9937020841554699
CA_1,FOODS,d_109,1550,2011-05-17,Tuesday,4,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,109,0,11116,3.108688311688312,0.0,3.127462508378822,0.9939969874490223
CA_1,FOODS,d_110,1535,2011-05-18,Wednesday,5,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,110,0,11116,3.108688311688312,0.0,3.126534364009509,0.9942920658328185
CA_1,FOODS,d_111,1516,2011-05-19,Thursday,6,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,111,0,11116,3.108688311688312,0.0,3.125606219640197,0.9945873194628361
CA_1,FOODS,d_112,1847,2011-05-20,Friday,7,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,112,0,11116,3.108688311688312,0.0,3.1246780752708845,0.9948827484952394
CA_1,FOODS,d_113,2332,2011-05-21,Saturday,1,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,113,0,11117,3.1168911917098447,0.002638694908939865,3.1240773313628054,0.9976997561549394
CA_1,FOODS,d_114,2525,2011-05-22,Sunday,2,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,114,0,11117,3.1168911917098447,0.0,3.123476587454726,0.9978916455556828
CA_1,FOODS,d_115,1648,2011-05-23,Monday,3,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,115,0,11117,3.1168911917098447,0.0,3.122875843546647,0.998083608783497
CA_1,FOODS,d_116,1556,2011-05-24,Tuesday,4,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,116,0,11117,3.1168911917098447,0.0,3.1222750996385678,0.9982756458809967
CA_1,FOODS,d_117,1512,2011-05-25,Wednesday,5,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,117,0,11117,3.1168911917098447,0.0,3.1216743557304882,0.9984677568908291
CA_1,FOODS,d_118,1487,2011-05-26,Thursday,6,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,118,0,11117,3.1168911917098447,0.0,3.121073611822409,0.9986599418556737
CA_1,FOODS,d_119,1786,2011-05-27,Friday,7,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,119,0,11117,3.1168911917098447,0.0,3.12047286791433,0.9988522008182436
CA_1,FOODS,d_120,2140,2011-05-28,Saturday,1,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,120,0,11118,3.147419768934532,0.00979455981841304,3.120937934456307,1.0084852166349916
CA_1,FOODS,d_121,2270,2011-05-29,Sunday,2,5,2011,No_Event,No_Event,No_Event,No_Event,0,0,0,121,0,11118,3.147419768934532,0.0,3.1214030009982845,1.0083349596088447
CA_1,FOODS,d_122,2013,2011-05-30,Monday,3,5,2011,MemorialDay,National,No_Event,No_Event,0,0,0,122,1,11118,3.147419768934532,0.0,3.1218680675402624,1.0081847473504548
CA_1,FOODS,d_123,1505,2011-05-31,Tuesday,4,5,2011,NBAFinalsStart,Sporting,No_Event,No_Event,0,0,0,123,1,11118,3.147419768934532,0.0,3.12233313408224,1.0080345798398178
CA_1,FOODS,d_124,1701,2011-06-01,Wednesday,5,6,2011,No_Event,No_Event,No_Event,No_Event,1,1,0,124,0,11118,3.147419768934532,0.0,3.122798200624217,1.0078844570569412
CA_1,FOODS,d_125,1748,2011-06-02,Thursday,6,6,2011,No_Event,No_Event,No_Event,No_Event,1,0,1,125,0,11118,3.147419768934532,0.0,3.1232632671661946,1.0077343789818445
CA_1,FOODS,d_126,2265,2011-06-03,Friday,7,6,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,126,0,11118,3.147419768934532,0.0,3.123728333708172,1.0075843455945592
CA_1,FOODS,d_127,2842,2011-06-04,Saturday,1,6,2011,No_Event,No_Event,No_Event,No_Event,1,0,0,127,0,11119,3.1541997439180536,0.0021541375098552695,3.124881393758817,1.0093822281440163
CA_1,FOODS,d_128,2832,2011-06-05,Sunday,2,6,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,128,0,11119,3.1541997439180536,0.0,3.1260344538094613,1.00900991032721
CA_1,FOODS,d_129,2187,2011-06-06,Monday,3,6,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,129,0,11119,3.1541997439180536,0.0,3.1271875138601066,1.0086378670732807
CA_1,FOODS,d_130,1963,2011-06-07,Tuesday,4,6,2011,No_Event,No_Event,No_Event,No_Event,1,1,0,130,0,11119,3.1541997439180536,0.0,3.1283405739107515,1.0082660980786293
CA_1,FOODS,d_131,1809,2011-06-08,Wednesday,5,6,2011,No_Event,No_Event,No_Event,No_Event,1,0,1,131,0,11119,3.1541997439180536,0.0,3.1294936339613963,1.007894603040104
CA_1,FOODS,d_132,2039,2011-06-09,Thursday,6,6,2011,No_Event,No_Event,No_Event,No_Event,1,1,1,132,0,11119,3.1541997439180536,0.0,3.1306466940120403,1.0075233816549989
CA_1,FOODS,d_133,2447,2011-06-10,Friday,7,6,2011,No_Event,No_Event,No_Event,No_Event,1,0,0,133,0,11119,3.1541997439180536,0.0,3.1317997540626856,1.0071524336210544
CA_1,FOODS,d_134,2435,2011-06-11,Saturday,1,6,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,134,0,11120,3.1651150895140665,0.0034605752590843863,3.1338149961278914,1.00998785615132
CA_1,FOODS,d_135,2586,2011-06-12,Sunday,2,6,2011,NBAFinalsEnd,Sporting,No_Event,No_Event,0,1,1,135,1,11120,3.1651150895140665,0.0,3.1358302381930967,1.0093387872099364
CA_1,FOODS,d_136,2215,2011-06-13,Monday,3,6,2011,No_Event,No_Event,No_Event,No_Event,0,1,0,136,0,11120,3.1651150895140665,0.0,3.137845480258302,1.0086905519813931
CA_1,FOODS,d_137,2035,2011-06-14,Tuesday,4,6,2011,No_Event,No_Event,No_Event,No_Event,0,0,1,137,0,11120,3.1651150895140665,0.0,3.1398607223235078,1.008043148860396
CA_1,FOODS,d_138,1973,2011-06-15,Wednesday,5,6,2011,No_Event,No_Event,No_Event,No_Event,0,1,1,138,0,11120,3.1651150895140665,0.0,3.141875964388713,1.00739657624577
